ID,CLASS,QUESTION,LEMMA,ANSWER,TAGSET
1774,이중전공,안녕하세요 조교님. 정보 기록학과 이중전공게 관해서 정보가 너무 없어서 여기에 여쭤봅니다. 정보기록학과를 이중하고 졸업할 경우 어떤 학사가 나오나요??,안녕하세요 조교 님 . 정보 기록학 과 이중전공 게 관해 서 정보 가 너무 없 어서 여기 에 여쭈 어 보 ㅂ니다 . 정보 기록 학과 를 이중 하 고 졸업 하 ㄹ 경우 어떤 학사 가 나오 나요 ??,,
1775,이중전공,"안녕하세요. 조교님.현재 7학기 재학중인 학생입니다!공지 사항에는 2~7학기에 해당하는 사람만 이중전공을 부전공으로 변경/신청할 수 있다는데, 8학기 이상인 학생은 학종지를 방문해서 신청해야 한다고 하더라고요.그런데 혹시 학종지를 방문할 때, 가져가야 하는 서류나 거쳐야 하는 과정 같은 게 있을까요?","안녕하세요 . 조교 님 . 현재 7 학기 재학 중 이 ㄴ 학생 이 ㅂ니다 ! 공지 사항 에 는 2 ~ 7 학기 에 해당 하 는 사람 만 이중전공 을 부전공 으로 변경 / 신청 하 ㄹ 수 있 다는데 , 8 학기 이상인 학생 은 학 종지 를 방문 하 어서 신청 하 어야 하 ㄴ다고 하 더라고요 . 그런데 혹시 학 종지 를 방문 하 ㄹ 때 , 가져가 어야 하 는 서류 나 거치 어야 하 는 과정 같 은 게 있 을까요 ?",,
1776,이중전공,안녕하세요 조교님! 제가 작년에 1학년 1학기로 12학점을 들었고 농활을 가서 2학점을 받았습니다 그리고 휴학을 한학기해서 지금 1학년 2학기를 재학중인데 재수강 빼고 14학점을 들어요 총 합해서 28학점인데 이번 계절학기에 6학점을 들어서 34학점으로 만드려고 합니다 이중전공 때문에요!  농활이랑 여름 계절학기는 이중전공 이수 학점에 포함되나요?,안녕하세요 조교 님 ! 제 가 작년 에 1 학년 1 학기 로 12 학점 을 듣 었 고 농활 을 가 어서 2 학점 을 받 었 습니다 그리고 휴학 을 한 학기 하 어서 지금 1 학년 2 학기 를 재학 중 이 ㄴ데 재수강 빼 고 14 학점 을 듣 어요 총 합 하 어서 28 학점 이 ㄴ데 이번 계절 학기 에 6 학점 을 듣 어서 34 학점 으로 만드 려고 하 ㅂ니다 이중전공 때문 이 에요 ! 농활 이랑 여름 계절 학기 는 이중전공 이수 학점 에 포함 되 나요 ?,,
1777,이중전공,"안녕하세요 조교님...! 이중전공 관련해서 너무너무 궁금한게 있어요ㅠㅠㅠ 저는 한국외대 글로벌캠퍼스에서 2학년 1학기를 재학중입니다. 1. 현재 이중전공은 정치외교학과인데, 이것을 경영학과      부전공으로 바꿀 수 있을까요?2. 바꿀 수 있다면, 언제 신청할 수 있는건가요?3. 경영학과를 부전공으로 바꾼 이후에  그것을 이중전공으로 올릴 수 있나요???","안녕하세요 조교 님 ...! 이중전공 관련 하 어서 너무너무 궁금 하 ㄴ 게 있 어요 ㅠㅠㅠ 저 는 한국 외대 글로벌 캠퍼스 에서 2 학년 1 학기 를 재학 중 이 ㅂ니다 . 1 . 현재 이중전공 은 정치 외교학 과 이 ㄴ데 , 이것 을 경영학과 부전공 으로 바꾸 ㄹ 수 있 을까요 ? 2 . 바꾸 ㄹ 수 있 다면 , 언제 신청 하 ㄹ 수 있 는 거 이 ㄴ가요 ? 3 . 경영학 과 를 부전공 으로 바꾸 ㄴ 이후 에 그것 을 이중전공 으로 올리 ㄹ 수 있 나요 ???",,
1778,이중전공,조교님! 이번에 이중전공을 변경할까 생각하는데 만약에 변경하고 싶은 이중전공으로 배정이 안되면 기존에 신청했던 이중전공이 그대로 유지되는 건가요?ㅜ예를 들면 경영에서 정치외교로 변경하고 싶은데 여석이 없어서 만약에 정치외교로 배정이 안되면 이중전공이 기존의 경영으로 유지되는건가요?,조교 님 ! 이번 에 이중전공 을 변경 하 ㄹ까 생각 하 는 데 만약 에 변경 하 고 싶 은 이중전공 으로 배정 이 안 되 면 기존 에 신청 하 었 던 이중전공 이 그대로 유지 되 는 거 이 ㄴ가요 ? ㅜ 예 를 들 면 경영 에서 정치 외교 로 변경 하 고 싶 은데 여 석 이 없 어서 만약 에 정치 외교 로 배정 이 안 되 면 이중전공 이 기존 의 경영 으로 유지 되 는 거 이 ㄴ가요 ?,,
1779,이중전공,안녕하세요 조교님 지금 3학년에 재학중인 학생입니다!혹시 2학년때 이중전공을 부전공으로 바꾼 적이 있는데 다음주 이중전공 변경기간에  다시 이중전공으로 올릴 수 있을까요??,안녕하세요 조교 님 지금 3 학년 에 재학 중 이 ㄴ 학생 이 ㅂ니다 ! 혹시 2 학년 때 이중전공 을 부전공 으로 바꾸 ㄴ 적 이 있 는데 다음 주 이중전공 변경 기간 에 다시 이중전공 으로 올리 ㄹ 수 있 을까요 ??,,
1780,이중전공,조교님! 안녕하세요 제가 18학번인데 작년에 반수를 해서 1학기가 9학점 들은거로만 인정이 돼서 학고를 받았어요. 2학기 휴학했구요. 지금 1학년 1학기로 뜨는데 다음학기는 1학년 2학기가 맞나요!?!? 그리고 올 재수강하고 있는데 재수강후의 성적으로 이중전공 최초 신청 가능한가요!?!?!?,조교 님 ! 안녕하세요 제가 18 학번 이 ㄴ데 작년 에 반 수 를 하 어서 1 학기 가 9 학점 듣 은 거 로 만 인정 이 되 어서 학고 를 받 었 어요 . 2 학기 휴학 하 었 구요 . 지금 1 학년 1 학기 로 뜨 는데 다음 학기 는 1 학년 2 학기 가 맞 나요 !?!? 그리고 올 재수강 하 고 있 는데 재수강 후 의 성 적 으로 이중전공 최초 신청 가능 하 ㄴ가요 !?!?!?,,
1781,이중전공,"조교님 여쭤볼게있습니다! 제금 1-2 재학 중이고 5월애 이중전공을 신청해야하는데요, 제가 학점이 아직 34학점이 안되었을 뿐더러  이붕전공하고자 하는 조건에도 맞지않는데요, 그래도 이중전공 신청은 하라고 하시는데 왜 그러는 걸까요? 이중전공 떨어지는거랑 신청을 아예 안하는거랑 차이가 있나요??","조교 님 여쭈 어 보 ㄹ게 있 습니다 ! 저 의 금 1 - 2 재학 중 이 고 5월 애 이중전공 을 신청 하 어야 하 는데 요 , 제가 학점 이 아직 34 학점 이 안 되 었 을 뿐 더러 이붕 전공 하 고자 하 는 조건 에 도 맞 지 않 는데요 , 그래도 이중전공 신청 은 하 라고 하 시 는데 왜 그러 는 거 이 ㄹ까요 ? 이중전공 떨어지 는 거 랑 신청 을 아예 안 하 는 거 랑 차이 가 있 나요 ??",,
1782,이중전공,안녕하세요 조교님. 항상 감사합니다.현대 지비티를 부전공으로 하고 있는데요 다른 이중전공으로 변경하려면 이번 변경기간에 신청하면 되는건가요??,안녕하세요 조교 님 . 항상 감사 하 ㅂ니다 . 현대 지비티 를 부전공 으로 하 고 있 는 데 이 요 다른 이중전공 으로 변경 하 려면 이번 변경 기간 에 신청 하 면 되 는 거 이 ㄴ가요 ??,,
1783,이중전공,항상 질문에 친절하게 답변해주셔서 감사합니다 ~혹시 하고있는 이중전공이 넘 힘들어서 그냥 제 본전공 전공심화만 하려하는데 이중전공 변경기간에 할 수 있는건가요? 아님 또 전공심화 신청은 따로 해야하는건가요?,항상 질문 에 친절 하 게 답변 하 어 주 시 어서 감사 하 ㅂ니다 ~ 혹시 하 고 있 는 이중전공 이 넘 힘들 어서 그냥 저 의 본 전공 전공심화 만 하 려 하 는 데 이중전공 변경 기간 에 하 ㄹ 수 있 는 거 이 ㄴ가요 ? 아니 ㅁ 또 전공심화 신청 은 따로 하 어야 하 는 거 이 ㄴ가요 ?,,
1784,이중전공,"안녕하세요 조교님??글로벌캠퍼스에 이중(부)전공 강좌로 행정학과랑 경제학과 강의가 열리던데 강의시간표에 보면 경제학과 과목들은 경제학전공, 이중전공, 부전공자만 수강가능하다고 적혀있는데 행정학과는 그렇게 안적혀 있습니다. 그럼 행정학과 글캠 수업은 전공상관없이 자선으로 들을 수 있나요??","안녕하세요 조교 님 ?? 글로벌 캠퍼스 에 이 중 ( 부 ) 전공 강좌 로 행정학 과 랑 경제학 과 강의 가 열리 던 데 강의 시간표 에 보 면 경제학 과 과목 들 은 경제학 전공 , 이중전공 , 부전공 자만 수강 가능 하 다고 적히 어 있 는데 행정학 과 는 그렇 게 안 적히 어 있 습니다 . 그럼 행정학 과 글 캐 ㅁ 수업 은 전공 상관없이 자선 으로 듣 을 수 있 나요 ??",,
1785,이중전공,"안녕하세요 조교님.. 제가 1학년 1, 2학기 때 성적이 경영 이중 신청 기준인 3.0 을 넘지 않아서 자격을 충족하지 못하는데 경영 부전공에서 이중으로 올리려면 어떻게 해야하나요? 그리고 이중신청을 하고 결과가 나오고 나서 바로 휴학을 해도 이중전공 유지가 계속 되는지 궁금해요..!","안녕하세요 조교 님 .. 제가 1 학년 1 , 2 학기 때 성적 이 경영 이중 신청 기준 이 ㄴ 3 . 0 을 넘 지 않 어서 자격 을 충족 하 지 못하 는데 경영 부전공 에서 이중 으로 올리 려면 어떻 게 하 어야 하 나요 ? 그리고 이 중 신청 을 하 고 결과 가 나오 고 나 어서 바로 휴학 을 해도 이중전공 유지 가 계속 되 는지 궁금 하 어요 ..!",,
1786,이중전공,이중전공A를 신청했는데 변경기간에 전공심화로 바꾸고 부전공B를 신청을하고 아니다싶으면 다시 변경기간에 이중전공C로 변경하는것이 가능한가요?,이중전공 A 를 신청 하 었 는데 변경 기간 에 전공심화 로 바꾸 고 부전공 B 를 신청 을 하 고 아니 다 싶 으면 다시 변경 기간 에 이중전공 C 로 변경 하 는 것 이 가능 하 ㄴ가요 ?,,
1787,이중전공,에타조교님 수고많으십니다!제가 올해 1월에 이중전공에서 다른 부전공으로 변경하고 이번 19-1학기는 휴학중입니다. 혹시 올해 7월에 있을 부전공변경신청기간에 또 부전공 변경이 가능한지 궁금합니다.,에타조교 님 수고 많 으시 ㅂ니다 ! 제 가 올해 1 월 에 이중전공 에서 다른 부전공 으로 변경 하 고 이번 19 - 1 학기 는 휴학 중 이 ㅂ니다 . 혹시 올해 7 월 에 있 을 부전공 변경 신청 기간 에 또 부전공 변경 이 가능 하 ㄴ지 궁금 하 ㅂ니다 .,,
1788,부전공,안녕하세요이번 이중변경때 경영을 신청하려고 하는데요경영 시험 날짜가 아직 확정되지는 않았지만 제가 지금 유학중이라 한국 귀국 날짜가 늦어질수도 있을것같아서요!혹시 이런경우에 부득이하게 시험을 못치룬 학생들만 따로 나중에 시험을 치룰 수 있나요?만약 안된다면?? 부전공으로 듣다가 나중에 이중으로 올리면 이중학점으로 인정이 되는거 맞죠??,안녕하세요 이번 이중 변경 때 경영 을 신청 하 려고 하 는데요 경영 시험 날짜 가 아직 확정 되 지 는 않 었 지만 제 가 지금 유학 중 이 라 한국 귀국 날짜 가 늦 어 지 ㄹ 수 도 있 을 것 같 어서 요 ! 혹시 이런 경우 에 부득이 하 게 시험 을 못 치루 ㄴ 학생 들 만 따로 나중 에 시험 을 치루 ㄹ 수 있 나요 ? 만약 안 되 ㄴ다면 ?? 부전공 으로 듣 다가 나중 에 이중 으로 올리 면 이중 학점 으로 인정 이 되 는 거 맞 죠 ??,,
1789,이중전공,에타조교님!!! 혹시 이중전공 변경기간이 언제인가요? 말쯤이라들었는데 공고가 안올라와서요! 항상 감사합니다,에타조교 님 !!! 혹시 이중전공 변경 기간 이 언제 이 ㄴ가요 ? 말 쯤 이 라 듣 었 는데 공고 가 안 오 ㄹ라 오 어서 요 ! 항상 감사 하 ㅂ니다,,
1790,부전공,조교님 안녕하세요 혹시 전공심화 말구 그냥 부전공으로는 어떻게 바꾸나요? ㅠㅡㅠ 그리고 8학기여도 이중변경 가능한가요..?,조교 님 안녕하세요 혹시 전공심화 말 구 그냥 부전공 으로 는 어떻 게 바꾸 나요 ? ㅠㅡㅠ 그리고 8 학기 이 어도 이중 변경 가능 하 ㄴ가요 ..?,,
1791,이중전공,조교님 안녕하세요 다름이 아니라 제가 경제학과 이중을 하고있는데 2학기때 부전공 경영학과로 내리고 2학기 말에 이중전공 경영학과로 올리는 것으로도 가능한지 여쭤봅니다.감사합니다!,조교 님 안녕하세요 다르 ㅁ 이 아니 라 제가 경제학 과 이중 을 하 고 있 는데 2 학기 때 부전공 경영학과 로 내리 고 2 학기 말 에 이중전공 경영학과 로 올리 는 것 으로 도 가능 하 ㄴ지 여쭈 어 보 ㅂ니다 . 감사 하 ㅂ니다 !,,
1792,이중전공,조교님 안녕하세요 융합 전공에서 이중전공 생각중인 학생입니다 어떤 과 보면 서울캠 글로벌캠 두 캠에서 열린다고 써있는데 설캠이면 서울에서만 글로벌이면 글로벌에서만 들을 수 있는 건가요? 그리고 만약 캠을 선택해서 듣는 거면 나중에 표기될 때 어떤 식으로 표기되는 건가요?! 수업 들은 캠으로 표기되나요?,조교 님 안녕하세요 융합 전공 에서 이중전공 생각 중 이 ㄴ 학생 이 ㅂ니다 어떤 과 보 면 서울 캠 글로벌 캠 두 캠 에서 열리 ㄴ다고 쓰 어 있 는데 설캠 이 면 서울 에서 만 글로벌 이 면 글로벌 에서 만 듣 을 수 있 는 거 이 ㄴ가요 ? 그리고 만약 캠 을 선택 하 어서 듣 는 거 이 면 나중 에 표기 되 ㄹ 때 어떤 식 으로 표기 되 는 거 이 ㄴ가요 ?! 수업 듣 은 캠 으로 표기 되 나요 ?,,
1793,이중전공,"조교님! 상경 계열 학사를 받을 수 있는 전공이 어떤 게 있는지 궁금합니다. 경제, 국통, 국제학부, 경영 이외에 더 있나요? 그리고 제가 이번 이중전공 신청 때 국제학부를 신청 하려고 하는데 그 안에도 여러 코스가 있더라고요. 여기서 상경학사를 받으려면 어떻게 해야할까요? 그냥 경제 관련 코스를 이수하면 자동으로 주어지는 건가요?","조교 님 ! 상경 계열 학사 를 받 을 수 있 는 전공 이 어떤 게 있 는지 궁금 하 ㅂ니다 . 경제 , 국 통 , 국제 학부 , 경영 이외 에 더 있 나요 ? 그리고 제 가 이번 이중전공 신청 때 국제 학부 를 신청 하 려고 하 는데 그 안 에 도 여러 코스 가 있 더라고요 . 여기 서 상경 학사 를 받 으려면 어떻 게 하 어야 하 ㄹ까요 ? 그냥 경제 관련 코스 를 이수 하 면 자동 으로 주어지 는 거 이 ㄴ가요 ?",,
1794,이중전공,"조교님,취업을 이번에 하지 못하면 졸업 유예를 하고 싶은데, 지금 1전공 졸시는 통과했고 이중전공도 성적표만 내면 되는 상황입니다. 아, 학점도 마지막 학기인 이번 학기 끝나면 143학점으로 졸업학점 넘게 충족하고 전필이나 1전공 이중전공 교양학점 다 충족한 상황입니다.제가 알기로 졸업을 위해서는 1전공 이중전공 졸업 요건 만족하고, 학종지에 영어 성적 제출하는 걸로 알고 있습니다.그럼 토익만 있어도 제출 안하면 자동으로 졸업 유예 되는건가요? 그리고 혹시 중간에 취업이 된다면 학기 끝난 후에 방학 중이라도 토익 성적표 제출하면 8월에 졸업 가능한가요?","조교 님 , 취업 을 이번 에 하 지 못하 면 졸업 유예 를 하 고 싶 은데 , 지금 1 전공 졸 시 는 통과 하 었 고 이중전공 도 성적표 만 내 면 되 는 상황 이 ㅂ니다 . 아 , 학점 도 마지막 학기 이 ㄴ 이번 학기 끝 나 면 143 학점 으로 졸업 학점 넘 게 충족 하 고 전 필 이나 1 전공 이중전공 교양 학점 다 충족 하 ㄴ 상황 이 ㅂ니다 . 제 가 알 기 로 졸업 을 위하 어서 는 1 전공 이중전공 졸업 요건 만족 하 고 , 학 종지 에 영어 성적 제출 하 는 거 ㄹ로 알 고 있 습니다 . 그럼 토익 만 있 어도 제출 안 하 면 자동 으로 졸업 유예 되 는 거 이 ㄴ가요 ? 그리고 혹시 중간 에 취업 이 되 ㄴ다면 학기 끝나 ㄴ 후 에 방학 중 이 라도 토익 성적표 제출 하 면 8월 에 졸업 가능 하 ㄴ가요 ?",,
