QUESTION,ANSWER,TAGSET,LEMMA
요번에 바뀐 전공심화 75 하면 지금까지 들은 부전공은 자선으로 넘어가나요 그럼 원래 부전공 들으려고 했던 과목들은 자선으로 채워도 되는 거겠죠,"['네', '네 기존의 부전공 수업은 자선이 되며 최소이수학점 이외의 학점들은 어느 것으로든 채워도 됩니다']","['SM', 'MD']",요번 바뀌 전공심화 75 하면 지금 부전공 자선 넘어가 부전공 과목 자선 채우
계절학기글로벌 이중전공/부 인정이라는 뜻은 이중전공 등으로 인정된다는 뜻 맞나요,"['넹', '비고란에 그렇게 써져있으면 인정됩니다']",['DM'],계절 학기 글로벌 이중전공 인정 이중전공 인정
글캠학생이 설캠으로 이중전공하는데 이중전공 한학기로 몰아서 하려고 합니다 혹시 이경우에 글캠학생이 서울캠 기숙사 입사가 가능한가요,"['아뇨', '외부기숙사는 가능할 듯 합니다', '설캠 기숙사 입사 건은 저도 잘 모르겠네요 정규학기엔 안되는걸로 아는데 이건 설캠 기숙사 측에 문의하셔야 할듯 합니다']",['DM'],글캠 학생 설캠 이중전공 이중전공 학기 이경우 글캠 학생 서울 기숙사 입사 가능
수고 많으십니다 제가 16학번인데요 핵심인문기초에 듣고 싶은 교양이있거든요 근데 그럼 교양학점으로 인정되나요 아니면 자선으로 인정되나요,['교양 수업은 다 교양 학점으로 인정됩니다 다만 최소이수학점을 초과해서 들으면 자선처럼 활용할 순 있죠'],['UK'],수고 제가 16 학번 핵심 인문 기초 교양 교양 학점 인정 아니 자선 인정
원래 국장 받는 사람인데요 3-1학기때 교환이나 71 갔다 오고나서도 3-2학기때 국장받을 수 있나요,"['3ㅡ1에도 받을수있는걸로알고있어요', '3-2 때도 가능하고 3-1도 등록금 범위 내에서 지급 가능합니다']",['UK'],원래 국장 사람 학기 교환 71 학기 국장
이중전공 변경할때 반영되는 성적이 5월12일 기준 종정시 성적이라는데 그때가 중간성적 입력 이후인데 그러면 1학기 중간고사 성적까지만 반영되는 건가 그게 가능,['중간고사 성적은 따로 반영되지 않습니다'],['DM'],이중전공 변경 반영 성적 12 기준 종정 중간 성적 입력 이후 학기 중간고사 성적 반영 가능
제가 이중전공이 언론 정보인데요 미디어커뮤니케이션 학부 1학년 수업을 들으면 전공 인정되나요,"['가능', '미디어커뮤니케이션 수업과 언론정보가 전공교류면 가능합니다']",['DM'],제가 이중전공 언론 정보 미디어 커뮤니케이션 학부 학년 수업 전공 인정
재수강할때 다른과 개설과목아로 들어도 되요,"['ㅇㄹㅇ', '재수강 연결이 된다면 가능합니다']",['UK'],재수강 개설 과목
수강편람 제일 마지막 페이지에 수강유의과목 입력되어 있는 엑셀파일을 보니까 국제금융학과 전공필수과목에 금융계량분석 금융시장론 재무관리 투자론 이 4과목이 적혀 있습니다 그 우측 비고란에는 2017지정이라고 적혀 있는데 모든 학번의 국금 학생들이 위 4과목을 꼭 수강해야 하는 것인지 궁금합니다 몇몇 다른 과 같은 경우에는 2009학번 이후 등 정확하게 표기되어 있는 곳도 있네요왜 모든 과가 이렇게 정확하게 안써주는 것인지,['2017년 지정했다면 아마 17학번부터 적용될겁니다 전 학번에 적용한다면 그전의 학번들은 여태 들은게 다 꼬일수도 있으니까요 수강편람 자체가 학과 요청으로 갱신되는데 가끔 애매하게 전달되거나 최신화가 안되는 경우가 있습니다 이건 국금 사무실에 문의하셔야 할듯 합니다'],['UK'],수강 마지막 페이지 수강 유의 과목 입력 엑셀 파일 국제 금융 학과 전공 필수 과목 금융 계량 분석 금융 시장 재무관리 투자 과목 적히 우측 비고 2017 지정 적히 학번 학생 과목 수강 경우 2009 학번 이후 정확 표기 정확
3학년 올라가는 학생입니다 이번 학기부터 언론정보를 부전공으로 듣게 되었는데 부전공 21학점 중에 몇학년 과목을 수강해야 하는지 또 필수적으로 들어야 하는 수업이 있는지 다른 미컴 학부 수업과 교류해서 들어야 하는 것이 무엇인지 몰라 질문드립니다,"['미컴학부는 보통 학년 상관없이 원하시는대로 들으시면 되고요. 부전공생은 전필이 없습니다. 졸업시험도 없고요. 다른 미컴 학부 수업과 반드시 교류해서 들을 필요도 없으나, 본인이 듣고 싶은 수업이 다른 세부전공에 있으면 9학점까지 교류 가능합니다.', '정말정말 감사드립니다!!!!', '윗분 말씀대로 부전공은 전필과목, 졸업시험 상관없이 학점만 채우면 됩니다']",['SM'],학년 올라가 학생 이번 학기 언론 정보 부전공 부전공 21 학점 학년 과목 수강 필수 수업 학부 수업 교류 무엇 모르 질문 드리
타전공생인데 경제 이중전공 있는 경제학원론 수강신청 가능한가요 비고란에는 1전공생 수강 불가라고 써있어요,"['가능해요! 부전공 이중전공 자선 이런 분들 신청 할 수 있어요', '다른 과 이중전공생도 들어도 되는건가요?', '수강 가능합니다']",['DM'],타전 공생 경제 이중전공 경제학 원론 수강 신청 가능 비고 공생 수강 불가
제가 1전공은 영어학과이고 이번에 부전공을 영미문문으로 바꿨는데요종정시에 그렇게 바껴있으면 가능한 거죠영어디 소속 학과끼리 부전공 불가능하진 않죠,"['가능', '종정시에 등록된 대로 수강하시면 됩니다~']",['SM'],제가 전공 영어 학과 이번 부전공 영미문문 바꾸 정시 바껴 가능 어디 소속 학과 끼리 부전공 가능
종합정보시스템에 보니까 71 신청이 이번 주던데 비영어권도 지금 신청해야 되나요 과홈페이지에 보면 플렉스 성적으로 선발인데 지금은 신청만하고 선발은 나중에 되는 건가요,"['학과 선발은 학과 사무실에서 자체적으로 처리합니다 이건 그쪽에 문의하셔서 안내받아야 할듯 합니다', '갔다와서 답변을 받으니 묘하네요..ㅎ', '다시 답변하기 시작하게 되서요...ㅋㅋ 잘 다녀오셨다니 다행입니다']",['UK'],종합 정보 시스템 71 신청 이번 주더 영어 신청 홈페이지 렉스 선발 지금 신청 선발 나중
군휴학 신청했는데 복학예정일이 한 학기 뒤로되어 있어서 걱정되어 질문드립니다 복학예정일 전 학기도 신청만 한다면 복학이 가능한가요,"['가능', '복학 예정일 전에 복학하셔도 상관없습니다']",['UK'],휴학 신청 복학 예정일 학기 걱정 질문 드리 복학 예정일 학기 신청 복학 가능
통대에 교직 이수를 하고 있는데 전공심화를 한다고 가정하면전공 78교양 32교직 22자선 18=150이렇게 되는 건가요아니면 교직은 150에 포함되지 않고 172학점을 채워야하는 건가요,"['교직수업들은 보통 해당학과의 전공학점으로 인정됩니다 즉 전공에 다 포함되는거죠', '지난 학기에 졸업한 글쓴입니다. 교직은 자선 학점에 포함된다고 보시면 돼요ㅎㅎ', '삭제된 댓글입니다.', '네! 근데 통대+교직 하면 딱 150학점만 채우는 건 힘들거예요ㅠㅠ저는 전공심화였는데도 155학점 들었습니다...']",['MD'],통대 교직 이수 전공심화 가정 전공 78 교양 32 교직 22 자선 18 150 이렇 교직 150 포함 172 학점 채우
훕커 F여서 재수강하려는데 2학년만 수강가능이라 장바구니에 안담기네요 재수강체크해도 안되고 졸업요건인데 못듣는건가요,"['+지금 3학년입니다!', '강의시간표 확인하시면 비고란에 2학년 제외 훕커디 1개 있어요! 확인하세요~', '네 일단 그거 담아놓긴했는데 재수강체크가 안되서요 훕커는 페일이면 재수강이아니라 새오 초수강인걸까요?', '본인이 예전에 이수했던 훕커와 지금 재수강하려는 훕커와 동일교과목인지 확인해보세요 동일하다면 재수강이 가능할텐데 만약 동일한데도 안되면 학종지에 문의 바랍니다']",['UK'],재수강 학년 수강 가능 장바구니 안담 재수강 체크 졸업 요건
타 전공자인데 정외과 수강신청 가능한가요 비고란에는 아무것도 안써있긴해요,"['타전공생 제한한다는 말 없으면 가능 자선으로 분류됨', '윗분 말씀이 맞습니다^^']",['UK'],전공 외과 수강 신청 가능 비고 아무것
부전공이랑 전공심화 어떻게 다른 건가요,"['학위 상으로는 차이가 없습니다. 단, 졸업 이수 학점에만 차이가 있습니다. 전공심화는 전공 필수 이수 학점만 채우면 되고, 부전공은 전공 학점+부전공 학점 까지 채워야 졸업가능합니다.', '윗분이 친절하게 잘 설명해주셨네요^^']","['MD', 'SM']",부전공 전공심화 어떻 다르
이중전공 지비티인데 국금 학점교류 과목을 이중전공생이 들어도되나요 다시말해 이중전공 지비티 학생이 국금과목을 들을수 있나요,['따로 전공이나 학년제한을 하지 않는 수업은 다 들을 수 있습니다 지비티와 국금의 학점교류과목이면 이중전공 학점으로 인정됩니다'],['DM'],이중전공 지비티 학점 교류 과목 이중전공 이중전공 학생 국금과목
복학신청날이랑 수강신청날이랑 같은 날부터 시작인데 복학신청 안하면 수강신청 불가한가요이중전공 상경이라 빨리해야 되는데,['복학신청 안한 상태에서도 수강신청은 가능합니다~'],['DM'],복학 신청 수강 신청 시작 복학 신청 수강 신청 불가 가요 이중전공 상경
a과이중전공신청해논상태였는데이번에부전공으로 딴과인 b과 신청할랬는데 신청기간을놓쳤습니다 1학기때 b과 전공을 자선으로 들은 후추후 부전공변경및신청기간에 신청해도 되나요즉 선 전공수강 후 부전공신청 가능한가요 ,"['ㅇ', '부전공은 매학기마다 신청 가능합니다 전공수강도 신청 전에 미리할 수 있습니다']","['SM', 'DM']",이중전공 신청 상태 이번 부전공 딴과 신청 신청 기간 놓치 학기 전공 자선 추후 부전공 변경 신청 기간 신청 전공 수강 부전공 신청 가능
동일계 학교 3학년까지 다니다 자퇴하고 경영학 학사 취득해서 학사편입했는데 공대인데 동일계 학교 성적이 전공인정이 안된다합니다학사편입하면 동일계 수료경력이 있어도 무조건 전공인정이 0 인가요,"['학사편입은 전공인정없음 일반편입만가능', '당연', '윗분 말씀대로입니다 일반 편입생들의 경우 전적대 이수과목이 학과로 통지되서 전공인정을 검토하지만 학사 편입생들은 해당 없습니다']",['UK'],동일 학교 학년 다니 자퇴 경영학 학사 취득 학사 편입 공대 동일 학교 성적 전공 학사 편입 동일 수료 경력 전공 인정 가요
부전공도 전공필수 들어야 하나요,"['ㄴㄴ', '학점만 채우시면 됩니다~']",['SM'],부전공 전공 필수
제가 군대를 다녀와서 수강편람을 정독한 뒤 수강편람요정2 가 되겠습니다,['기다리겠습니다^^ 아마 지금은 상병쯤 되셨겠지요? ㅋㅋ'],['UK'],군대 다녀오 수강편람 독하 수강편람요
죽은 게시판입니다,"['ㅠ', '조교님 사라짐', 'ㅇㅇㅇ 걍 서로 답하는곳', '개인사정과 집안일로 말도 없이 그만두게 되었습니다 ㅜㅜ 다시 돌아와서 성실히 답하도록 하겠습니다']",['UK'],게시판
다름이 아니라 이중전공 수강 신청 관련으로 여쭤보려고 합니다 이중전공 전공 중 설캠에 있는 과들은 이중전공 설캠에서 들을 수 있다고 알고 있습니다 그런데 수강신청 공지를 보던 중 정외 행정 미컴 부전공자는 글캠에서만 과목들을 수강할 수 있다고 하는데 이중전공자도 해당되는 건가요 아니면 그냥 부전공자만 해당되는 건가요,"['부전만 해당이에요', '네 부전만 해당됩니다']","['SM', 'DM']",다르 아니 이중전공 수강 신청 관련 여쭈 이중전공 전공 설캠 이중전공 설캠 수강 신청 공지 행정 부전공 글캠 과목 수강 이중전공 해당 부전공 자만 해당
교양 선택 과목을 재수강하려는데 분야만 똑같다면 들었던 과목 대신 다른 과목을 재수강을 해도 될까요 아 그리고 수강편람에 저렇게 하려면 종합정보시스템에서 학생이 신청하래는데 어떻게 하는 건가요,['1. 교양을 재수강할 때 분야는 상관없습니다(교양 필수과목은 예외) 2. 개강 첫주 쯤에 홈피에 재수강 연결 공지가 뜹니다 그때 공지대로 종정시에서 신청하면 됩니다'],['UK'],교양 선택 과목 수강 분야 똑같 과목 대신 과목 재수강 수강편람 종합 정보 시스템 학생 신청 어떻
